Chromosome/scaffold name	Gene stable ID	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	RefSeq mRNA ID	RefSeq mRNA predicted ID	RefSeq ncRNA ID
19	ENSG00000105173	ENST00000586912	29812725	29813331			
19	ENSG00000105173	ENST00000576532	29817203	29824010			
19	ENSG00000105173	ENST00000574121	29821732	29824280			
19	ENSG00000105173	ENST00000357943	29812654	29824308			
19	ENSG00000130522	ENST00000252818	18279760	18281622	NM_005354		
19	ENSG00000130522	ENST00000252818	18279760	18281622	NM_001286968		
19	ENSG00000130522	ENST00000600972	18280019	18280929			
2	ENSG00000128656	ENST00000409900	174799363	175005226	NM_001822		
2	ENSG00000128656	ENST00000295497	174799492	174847549	NM_001206602		
2	ENSG00000128656	ENST00000488080	174799495	175005364			NR_038133
2	ENSG00000128656	ENST00000409597	174799515	174846405			
2	ENSG00000128656	ENST00000492964	174799897	174802057			
2	ENSG00000128656	ENST00000409156	174799989	175005369	NM_001025201		
2	ENSG00000128656	ENST00000409089	174801707	174847381			
2	ENSG00000128656	ENST00000444394	174801721	174847565			
2	ENSG00000128656	ENST00000413882	174808905	174846415			
2	ENSG00000128656	ENST00000443238	174808927	174847751			
2	ENSG00000128656	ENST00000491801	174810900	174812353			
2	ENSG00000128656	ENST00000425395	174811533	175005345			
2	ENSG00000128656	ENST00000485882	174812098	174846965			
2	ENSG00000128656	ENST00000444573	174812377	174847198			
2	ENSG00000128656	ENST00000481174	174837113	174877941			
2	ENSG00000128656	ENST00000490654	174846914	174915292			
2	ENSG00000128656	ENST00000469597	174877910	175005219			
2	ENSG00000128656	ENST00000451799	174915067	175005263			
2	ENSG00000115091	ENST00000263238	113889960	113962596	NM_005721		NR_102318
2	ENSG00000115091	ENST00000443297	113890063	113931369			
2	ENSG00000115091	ENST00000415792	113890093	113940143			
2	ENSG00000115091	ENST00000446821	113890098	113942262			
2	ENSG00000115091	ENST00000535589	113890598	113957591	NM_001277140		
2	ENSG00000115091	ENST00000489779	113927369	113934640			
2	ENSG00000115091	ENST00000484165	113933856	113940103			
2	ENSG00000115091	ENST00000478928	113950824	113958589			
2	ENSG00000138083	ENST00000260653	44941898	44946077	NM_005413		
2	ENSG00000130561	ENST00000447536	233307816	233327192			
2	ENSG00000130561	ENST00000476500	233307816	233347054			
2	ENSG00000130561	ENST00000409110	233307821	233347055	NM_000541	XM_017004641	
2	ENSG00000130561	ENST00000409110	233307821	233347055	NM_000541	XM_017004642	
2	ENSG00000130561	ENST00000409110	233307821	233347055	NM_000541	XM_011511596	
2	ENSG00000130561	ENST00000409110	233307821	233347055	NM_000541	XM_011511593	
2	ENSG00000130561	ENST00000409110	233307821	233347055	NM_000541	XM_011511594	
2	ENSG00000130561	ENST00000462487	233307879	233322969			
2	ENSG00000130561	ENST00000471884	233307880	233347054			
2	ENSG00000130561	ENST00000479450	233307884	233323004			
2	ENSG00000130561	ENST00000415974	233307885	233319004			
2	ENSG00000130561	ENST00000412969	233307932	233347055			
2	ENSG00000130561	ENST00000453143	233307974	233327176			
2	ENSG00000130561	ENST00000474206	233316090	233328613			
2	ENSG00000130561	ENST00000461532	233319548	233320724			
2	ENSG00000130561	ENST00000469222	233327949	233346191			
2	ENSG00000130561	ENST00000483231	233331523	233346412			
2	ENSG00000130561	ENST00000473771	233334716	233340474			
2	ENSG00000130561	ENST00000474220	233338526	233347055			
2	ENSG00000130561	ENST00000492629	233343688	233347055			
2	ENSG00000116030	ENST00000392246	202206180	202238608	NM_003352		
2	ENSG00000116030	ENST00000409368	202206650	202238594			
2	ENSG00000116030	ENST00000392244	202206768	202238566	NM_001005782		
2	ENSG00000116030	ENST00000409712	202206851	202238576			
2	ENSG00000116030	ENST00000409181	202206870	202238569			
2	ENSG00000116030	ENST00000409498	202207008	202238586			
2	ENSG00000116030	ENST00000409205	202207031	202238462			
2	ENSG00000116030	ENST00000409627	202207142	202238566			
2	ENSG00000116030	ENST00000469034	202207246	202222006			
2	ENSG00000116030	ENST00000392245	202206187	202238599	NM_001005781		
2	ENSG00000124356	ENST00000409707	73828962	73873633			
2	ENSG00000124356	ENST00000452725	73828967	73847423			
2	ENSG00000124356	ENST00000432295	73828987	73850462		XM_011532485	
2	ENSG00000124356	ENST00000424659	73828990	73847501			
2	ENSG00000124356	ENST00000394070	73829020	73867172	NM_213622	XM_017003178	
2	ENSG00000124356	ENST00000394070	73829020	73867172	NM_213622	XM_017003181	
2	ENSG00000124356	ENST00000394070	73829020	73867172	NM_001353968	XM_017003178	
2	ENSG00000124356	ENST00000394070	73829020	73867172	NM_001353968	XM_017003181	
2	ENSG00000124356	ENST00000394070	73829020	73867172	NM_001353967	XM_017003178	
2	ENSG00000124356	ENST00000394070	73829020	73867172	NM_001353967	XM_017003181	
2	ENSG00000124356	ENST00000536064	73829031	73849488			
2	ENSG00000124356	ENST00000478946	73844634	73849451			
2	ENSG00000124356	ENST00000486458	73850375	73862806			
2	ENSG00000124356	ENST00000487811	73860077	73873659			
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_006463	XM_017003179	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_006463	XM_017003175	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_006463	XM_011532484	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_006463	XM_005264088	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_006463	XM_017003177	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_006463	XM_011532483	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353968	XM_017003179	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353968	XM_017003175	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353968	XM_011532484	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353968	XM_005264088	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353968	XM_017003177	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353968	XM_011532483	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353973	XM_017003179	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353973	XM_017003175	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353973	XM_011532484	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353973	XM_005264088	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353973	XM_017003177	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353973	XM_011532483	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353972	XM_017003179	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353972	XM_017003175	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353972	XM_011532484	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353972	XM_005264088	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353972	XM_017003177	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353972	XM_011532483	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353975	XM_017003179	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353975	XM_017003175	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353975	XM_011532484	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353975	XM_005264088	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353975	XM_017003177	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353975	XM_011532483	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353971	XM_017003179	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353971	XM_017003175	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353971	XM_011532484	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353971	XM_005264088	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353971	XM_017003177	
2	ENSG00000124356	ENST00000394073	73828987	73867168	NM_001353971	XM_011532483	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_201647	XM_017003176	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_201647	XM_017003180	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353968	XM_017003176	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353968	XM_017003180	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353973	XM_017003176	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353973	XM_017003180	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353972	XM_017003176	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353972	XM_017003180	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353975	XM_017003176	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353975	XM_017003180	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353971	XM_017003176	
2	ENSG00000124356	ENST00000339566	73828916	73867168	NM_001353971	XM_017003180	
2	ENSG00000118231	ENST00000264376	208121607	208124501	NM_006891		
2	ENSG00000115325	ENST00000409429	74549026	74557536	NM_001318866		
2	ENSG00000115325	ENST00000409429	74549026	74557536	NM_001197260		
2	ENSG00000115325	ENST00000485132	74549071	74555387			
2	ENSG00000115325	ENST00000233668	74554086	74557554	NM_001318869	XM_017003528	
2	ENSG00000115325	ENST00000233668	74554086	74557554	NM_001318867	XM_017003528	
2	ENSG00000115325	ENST00000233668	74554086	74557554	NM_001381	XM_017003528	
2	ENSG00000115325	ENST00000488613	74554160	74555231			
2	ENSG00000115325	ENST00000340004	74554731	74557551	NM_001318868		
2	ENSG00000115325	ENST00000489958	74554734	74557185			
2	ENSG00000115325	ENST00000482206	74554738	74555597			
2	ENSG00000115325	ENST00000474924	74554738	74555636			
2	ENSG00000115325	ENST00000480318	74554738	74557114			
2	ENSG00000115325	ENST00000496966	74554742	74556776			
2	ENSG00000115325	ENST00000475191	74554750	74555926			
2	ENSG00000115325	ENST00000464613	74555132	74557513			
2	ENSG00000115325	ENST00000429631	74555206	74556621			
2	ENSG00000036257	ENST00000264414	224470150	224585348	NM_003590		
2	ENSG00000036257	ENST00000497715	224473902	224480124			
2	ENSG00000036257	ENST00000454323	224473910	224495906			
2	ENSG00000036257	ENST00000409096	224473922	224569825	NM_001257198	XM_011511995	
2	ENSG00000036257	ENST00000409096	224473922	224569825	NM_001257198	XM_011511996	
2	ENSG00000036257	ENST00000409777	224473939	224563299		XM_006712800	
2	ENSG00000036257	ENST00000409777	224473939	224563299		XM_011511994	
2	ENSG00000036257	ENST00000451538	224474033	224497819			
2	ENSG00000036257	ENST00000536702	224478303	224485384			
2	ENSG00000036257	ENST00000487558	224495006	224500397			
2	ENSG00000036257	ENST00000481135	224502992	224504324			
2	ENSG00000036257	ENST00000484081	224505749	224511411			
2	ENSG00000036257	ENST00000541548	224511438	224533094			
2	ENSG00000036257	ENST00000432260	224513615	224557820			
2	ENSG00000036257	ENST00000436172	224514636	224563320			
2	ENSG00000036257	ENST00000546102	224535607	224560668			
2	ENSG00000036257	ENST00000344951	224470150	224585397	NM_001257197		
2	ENSG00000036257	ENST00000617432	224473934	224505971			
2	ENSG00000128713	ENST00000498438	176104216	176109754			
2	ENSG00000128713	ENST00000249504	176107286	176109588	NM_021192		
2	ENSG00000127831	ENST00000248444	218419092	218453295	NM_007127		
2	ENSG00000127831	ENST00000454069	218419121	218428255			
2	ENSG00000127831	ENST00000392114	218419123	218449524			
2	ENSG00000127831	ENST00000440053	218423765	218431216			
2	ENSG00000127831	ENST00000419986	218432515	218436587			
20	ENSG00000087460	ENST00000371100	58852714	58911192	NM_080425	XM_017027812	
20	ENSG00000087460	ENST00000371099	58853263	58857191			
20	ENSG00000087460	ENST00000371102	58853263	58911192		XM_017027814	
20	ENSG00000087460	ENST00000371102	58853263	58911192		XM_017027813	
20	ENSG00000087460	ENST00000464624	58853263	58911192			
20	ENSG00000087460	ENST00000306120	58853456	58855333	NM_001077490		
20	ENSG00000087460	ENST00000306120	58853456	58855333	NM_001309883		
20	ENSG00000087460	ENST00000481768	58854169	58900410			
20	ENSG00000087460	ENST00000639562	58854941	58856213			
20	ENSG00000087460	ENST00000450130	58855107	58909183			
20	ENSG00000087460	ENST00000349036	58855147	58905480			
20	ENSG00000087460	ENST00000423897	58855178	58900410			
20	ENSG00000087460	ENST00000464960	58888413	58900410			NR_132273
20	ENSG00000087460	ENST00000488546	58888779	58910401			
20	ENSG00000087460	ENST00000481039	58888849	58909804			
20	ENSG00000087460	ENST00000468895	58888859	58909575			
20	ENSG00000087460	ENST00000467321	58888893	58909579			
20	ENSG00000087460	ENST00000477931	58889100	58911192			
20	ENSG00000087460	ENST00000485673	58889124	58905420			
20	ENSG00000087460	ENST00000470512	58889144	58909804			
20	ENSG00000087460	ENST00000464788	58889147	58909419			
20	ENSG00000087460	ENST00000469431	58889151	58909216			
20	ENSG00000087460	ENST00000478585	58889160	58905480			
20	ENSG00000087460	ENST00000604005	58889160	58909423			
20	ENSG00000087460	ENST00000480975	58889171	58911179			
20	ENSG00000087460	ENST00000480232	58889223	58909985			
20	ENSG00000087460	ENST00000484504	58889227	58900410			
20	ENSG00000087460	ENST00000461152	58890643	58903585			
20	ENSG00000087460	ENST00000371095	58891302	58911192	NM_080426		
20	ENSG00000087460	ENST00000371085	58891303	58911192	NM_000516		
20	ENSG00000087460	ENST00000354359	58891303	58911192	NM_001077488		
20	ENSG00000087460	ENST00000265620	58891364	58911192	NM_001077489	XM_017027815	
20	ENSG00000087460	ENST00000265620	58891364	58911192	NM_001077489	XM_017027817	
20	ENSG00000087460	ENST00000265620	58891364	58911192	NM_001077489	XM_017027819	
20	ENSG00000087460	ENST00000265620	58891364	58911192	NM_001077489	XM_017027816	
20	ENSG00000087460	ENST00000265620	58891364	58911192	NM_001077489	XM_017027818	
20	ENSG00000087460	ENST00000265620	58891364	58911192	NM_001077489	XM_017027820	
20	ENSG00000087460	ENST00000371081	58891716	58900410	NM_001309842		
20	ENSG00000087460	ENST00000338783	58891760	58900410			
20	ENSG00000087460	ENST00000488652	58891981	58909974			
20	ENSG00000087460	ENST00000476935	58892037	58909804			
20	ENSG00000087460	ENST00000492907	58892078	58909804			
20	ENSG00000087460	ENST00000603546	58892333	58909169			
20	ENSG00000087460	ENST00000483387	58895163	58903556			
20	ENSG00000087460	ENST00000487862	58895197	58911192			
20	ENSG00000087460	ENST00000496934	58897440	58911192			
20	ENSG00000087460	ENST00000476196	58902981	58911190			
20	ENSG00000087460	ENST00000494081	58903531	58910365			
20	ENSG00000087460	ENST00000487981	58903537	58909712			
20	ENSG00000087460	ENST00000493958	58903741	58909776			
20	ENSG00000087460	ENST00000479025	58908916	58909715			
20	ENSG00000087460	ENST00000475610	58910008	58910781			
20	ENSG00000087460	ENST00000306090	58891727	58910829			
20	ENSG00000087460	ENST00000313949	58839718	58911192	NM_001309840	XM_017027821	
20	ENSG00000087460	ENST00000313949	58839718	58911192	NM_001309861	XM_017027821	
20	ENSG00000087460	ENST00000371098	58839748	58900410		XM_017027822	
20	ENSG00000087460	ENST00000371075	58839748	58911192	NM_016592		
20	ENSG00000087460	ENST00000453292	58840344	58903543			
20	ENSG00000087460	ENST00000419558	58840504	58905480			
20	ENSG00000087460	ENST00000491348	58841343	58900410			
20	ENSG00000087460	ENST00000472183	58841485	58909423			
20	ENSG00000087460	ENST00000462499	58841618	58903774			
20	ENSG00000087460	ENST00000482112	58841618	58909394			
20	ENSG00000087460	ENST00000490374	58841622	58909188			
20	ENSG00000087460	ENST00000493744	58841644	58900410			
20	ENSG00000087460	ENST00000467227	58843325	58909366			
20	ENSG00000101210	ENST00000217182	63488012	63499322	NM_001958		
20	ENSG00000101210	ENST00000298049	63488014	63499083			
20	ENSG00000101210	ENST00000645586	63490081	63498748			
20	ENSG00000101210	ENST00000642899	63494905	63499083			
20	ENSG00000101210	ENST00000645357	63494968	63499177			
20	ENSG00000101210	ENST00000646335	63495862	63499184			
20	ENSG00000101210	ENST00000643976	63497454	63499185			
20	ENSG00000101144	ENST00000395863	57168748	57266628	NM_001719		
20	ENSG00000101144	ENST00000395864	57170531	57266342			
20	ENSG00000101144	ENST00000476877	57170917	57173589			
20	ENSG00000101144	ENST00000460817	57171039	57224685			
20	ENSG00000101144	ENST00000450594	57172996	57266629			
20	ENSG00000101144	ENST00000433911	57173220	57265778			
20	ENSG00000101144	ENST00000463939	57177696	57187156			
20	ENSG00000101144	ENST00000524700	57202474	57224840			
20	ENSG00000101144	ENST00000530870	57202474	57244034			
20	ENSG00000124212	ENST00000244043	49503874	49568146	NM_000961		
20	ENSG00000124212	ENST00000478971	49507901	49568116			
20	ENSG00000101126	ENST00000371602	50888916	50905558		XM_017027759	
20	ENSG00000101126	ENST00000371602	50888916	50905558		XM_017027758	
20	ENSG00000101126	ENST00000371602	50888916	50905558		XM_011528748	
20	ENSG00000101126	ENST00000371602	50888916	50905558		XM_011528747	
20	ENSG00000101126	ENST00000644386	50889048	50928732			
20	ENSG00000101126	ENST00000396029	50889048	50931375	NM_015339		
20	ENSG00000101126	ENST00000396032	50890336	50931421	NM_181442		
20	ENSG00000101126	ENST00000349014	50890349	50909791	NM_001282532		
20	ENSG00000101126	ENST00000645081	50890372	50931364			
20	ENSG00000101126	ENST00000642364	50894063	50928735			
20	ENSG00000101126	ENST00000534467	50894196	50928816			
20	ENSG00000101126	ENST00000621696	50888919	50930990	NM_001282531	XM_017027757	
20	ENSG00000101126	ENST00000621696	50888919	50930990	NM_001347511	XM_017027757	
20	ENSG00000101347	ENST00000646673	36889773	36951901	NM_015474		
20	ENSG00000101347	ENST00000645033	36890251	36951714			
20	ENSG00000101347	ENST00000646904	36890269	36951707			
20	ENSG00000101347	ENST00000644250	36890419	36893066			
20	ENSG00000101347	ENST00000642246	36890439	36951714			
20	ENSG00000101347	ENST00000647095	36890519	36951714			
20	ENSG00000101347	ENST00000647163	36890524	36951708			
20	ENSG00000101347	ENST00000262878	36890574	36951843		XM_005260384	
20	ENSG00000101347	ENST00000646869	36890904	36951714			
20	ENSG00000101347	ENST00000647459	36892716	36951670			
20	ENSG00000101347	ENST00000642186	36892740	36951708			
20	ENSG00000101347	ENST00000643918	36892747	36951681		XM_011528761	
20	ENSG00000101347	ENST00000644114	36892771	36951569			
20	ENSG00000101347	ENST00000646066	36892932	36951643			
20	ENSG00000101347	ENST00000465985	36897571	36905394			
20	ENSG00000101347	ENST00000643825	36897669	36905396			
20	ENSG00000101347	ENST00000645444	36903953	36946780			
20	ENSG00000101347	ENST00000644688	36904022	36927190			
20	ENSG00000101347	ENST00000642616	36912248	36951705			
20	ENSG00000101347	ENST00000643078	36912348	36951708			
20	ENSG00000101347	ENST00000643161	36916531	36931049			
20	ENSG00000101347	ENST00000646866	36916723	36951671			
20	ENSG00000101347	ENST00000646121	36926952	36951521			
20	ENSG00000101347	ENST00000644370	36930799	36947059			
20	ENSG00000101347	ENST00000643003	36934658	36935203			
20	ENSG00000101347	ENST00000643243	36940165	36951681			
20	ENSG00000101347	ENST00000643907	36946409	36951579			
20	ENSG00000124205	ENST00000337938	59300427	59325992	NM_207034	XM_011528655	
20	ENSG00000124205	ENST00000337938	59300427	59325992	NM_207034	XM_005260312	
20	ENSG00000124205	ENST00000337938	59300427	59325992	NM_001302455	XM_011528655	
20	ENSG00000124205	ENST00000337938	59300427	59325992	NM_001302455	XM_005260312	
20	ENSG00000124205	ENST00000311585	59300443	59325992	NM_207032	XM_005260313	
20	ENSG00000124205	ENST00000311585	59300443	59325992	NM_207032	XM_006723734	
20	ENSG00000124205	ENST00000644821	59300547	59325962			
20	ENSG00000124205	ENST00000371025	59300618	59324746	NM_001302456		
20	ENSG00000124205	ENST00000395654	59300703	59325992	NM_207033		
20	ENSG00000124205	ENST00000371028	59300444	59325991			
20	ENSG00000101282	ENST00000217260	958452	1002261	NM_001029871	XM_017027839	
20	ENSG00000101282	ENST00000400634	960254	1002264	NM_001040007		
20	ENSG00000244687	ENST00000371657	50081124	50113139	NM_001257396		
20	ENSG00000244687	ENST00000396059	50081124	50113172			NR_047554
20	ENSG00000244687	ENST00000371674	50081124	50113173	NM_001032288		
20	ENSG00000244687	ENST00000371674	50081124	50113173	NM_001257395		
20	ENSG00000244687	ENST00000340309	50081124	50115954	NM_001257393		
20	ENSG00000244687	ENST00000340309	50081124	50115954	NM_021988		
20	ENSG00000244687	ENST00000340309	50081124	50115954	NM_001282575		
20	ENSG00000244687	ENST00000415862	50081124	50115954	NM_022442		
20	ENSG00000244687	ENST00000415862	50081124	50115954	NM_001257394		
20	ENSG00000244687	ENST00000371677	50081124	50115954	NM_199144		
20	ENSG00000244687	ENST00000483534	50082560	50115957			
20	ENSG00000244687	ENST00000492371	50082768	50115954			
20	ENSG00000244687	ENST00000486653	50082796	50113136			
20	ENSG00000244687	ENST00000490555	50082857	50113133			
20	ENSG00000244687	ENST00000493090	50083732	50113146			
20	ENSG00000244687	ENST00000467839	50083878	50113146			
20	ENSG00000244687	ENST00000472923	50084127	50113167			
20	ENSG00000244687	ENST00000432266	50084148	50113145			
20	ENSG00000244687	ENST00000470565	50094915	50113165			
20	ENSG00000244687	ENST00000490289	50094944	50113146			
20	ENSG00000244687	ENST00000461960	50095790	50113125			
20	ENSG00000244687	ENST00000462217	50095790	50115949			
20	ENSG00000244687	ENST00000473860	50096059	50111566			
20	ENSG00000244687	ENST00000468926	50114945	50115959			
20	ENSG00000244687	ENST00000625172	50081124	50113198	NM_001257398		
20	ENSG00000244687	ENST00000557021	50081124	50113198	NM_001282579		
20	ENSG00000244687	ENST00000557021	50081124	50113198	NM_001282577		
20	ENSG00000244687	ENST00000557021	50081124	50113198	NM_001257399		
20	ENSG00000244687	ENST00000557021	50081124	50113198	NM_001282578		
20	ENSG00000244687	ENST00000557021	50081124	50113198	NM_001257397		
20	ENSG00000244687	ENST00000617119	50081124	50113198	NM_001282576		
20	ENSG00000244687	ENST00000420027	50081124	50084751			
20	ENSG00000101115	ENST00000217086	51782331	51802520	NM_020436	XM_011528921	
20	ENSG00000101115	ENST00000217086	51782331	51802520	NM_020436	XM_011528922	
20	ENSG00000101115	ENST00000217086	51782331	51802520	NM_020436	XM_005260467	
20	ENSG00000101115	ENST00000395997	51784265	51802475	NM_001318031		
20	ENSG00000101115	ENST00000483130	51791983	51801586			
20	ENSG00000101115	ENST00000481363	51792068	51793078			
20	ENSG00000101115	ENST00000371539	51784046	51802509			
20	ENSG00000078747	ENST00000374864	34363235	34511393	NM_031483	XM_017028090	
20	ENSG00000078747	ENST00000374864	34363235	34511393	NM_001324198	XM_017028090	
20	ENSG00000078747	ENST00000486883	34363241	34413879			
20	ENSG00000078747	ENST00000535650	34363276	34508115	NM_001257138	XM_017028091	
20	ENSG00000078747	ENST00000535650	34363276	34508115	NM_001257138	XM_005260570	
20	ENSG00000078747	ENST00000535650	34363276	34508115	NM_001257138	XM_011529079	
20	ENSG00000078747	ENST00000479215	34363295	34369543			
20	ENSG00000078747	ENST00000262650	34363312	34508035	NM_001324197	XM_017028089	
20	ENSG00000078747	ENST00000262650	34363312	34508035	NM_001257137	XM_017028089	
20	ENSG00000078747	ENST00000483727	34445361	34481176			
20	ENSG00000078747	ENST00000461661	34471501	34481182			
21	ENSG00000159128	ENST00000290219	33402896	33437521	NM_005534	XM_011529554	
21	ENSG00000159128	ENST00000439213	33403427	33432216			
21	ENSG00000159128	ENST00000381995	33403432	33437521		XM_005260969	
21	ENSG00000159128	ENST00000381995	33403432	33437521		XM_011529553	
21	ENSG00000159128	ENST00000545369	33403441	33436944			
21	ENSG00000159128	ENST00000405436	33403466	33437502			
21	ENSG00000159128	ENST00000421802	33432319	33479348			
21	ENSG00000205726	ENST00000399353	33642400	33837018		XM_011529691	
21	ENSG00000205726	ENST00000444491	33642452	33735204			
21	ENSG00000205726	ENST00000470742	33642453	33721991			
21	ENSG00000205726	ENST00000381318	33642458	33899861	NM_003024	XM_017028433	
21	ENSG00000205726	ENST00000381318	33642458	33899861	NM_003024	XM_017028435	
21	ENSG00000205726	ENST00000381318	33642458	33899861	NM_003024	XM_017028429	
21	ENSG00000205726	ENST00000381318	33642458	33899861	NM_003024	XM_017028431	
21	ENSG00000205726	ENST00000381318	33642458	33899861	NM_003024	XM_017028428	
21	ENSG00000205726	ENST00000381318	33642458	33899861	NM_003024	XM_017028437	
21	ENSG00000205726	ENST00000381291	33642478	33838494	NM_001001132	XM_017028438	
21	ENSG00000205726	ENST00000381291	33642478	33838494	NM_001331009	XM_017028438	
21	ENSG00000205726	ENST00000399367	33642483	33888608		XM_017028430	
21	ENSG00000205726	ENST00000399367	33642483	33888608		XM_005261026	
21	ENSG00000205726	ENST00000399367	33642483	33888608		XM_017028434	
21	ENSG00000205726	ENST00000399367	33642483	33888608		XM_017028436	
21	ENSG00000205726	ENST00000399367	33642483	33888608		XM_017028432	
21	ENSG00000205726	ENST00000399352	33642496	33838498		XM_005261027	
21	ENSG00000205726	ENST00000399355	33642498	33837293		XM_017028440	
21	ENSG00000205726	ENST00000399355	33642498	33837293		XM_017028439	
21	ENSG00000205726	ENST00000399349	33642498	33838496	NM_001331008	XM_005261031	
21	ENSG00000205726	ENST00000399349	33642498	33838496	NM_001331008	XM_011529692	
21	ENSG00000205726	ENST00000399349	33642498	33838496	NM_001331011	XM_005261031	
21	ENSG00000205726	ENST00000399349	33642498	33838496	NM_001331011	XM_011529692	
21	ENSG00000205726	ENST00000451686	33642542	33735093			
21	ENSG00000205726	ENST00000381283	33718797	33772282			
21	ENSG00000205726	ENST00000456489	33735041	33735626			
21	ENSG00000205726	ENST00000488166	33754183	33772300			
21	ENSG00000205726	ENST00000474132	33774363	33775079			
21	ENSG00000205726	ENST00000419241	33797554	33817416			
21	ENSG00000205726	ENST00000440794	33799923	33817736			
21	ENSG00000205726	ENST00000465143	33811204	33814507			
21	ENSG00000205726	ENST00000487427	33818026	33829029			
21	ENSG00000205726	ENST00000437126	33818383	33834396			
21	ENSG00000205726	ENST00000428240	33818452	33829686			
21	ENSG00000205726	ENST00000472548	33829006	33837038			
21	ENSG00000205726	ENST00000479424	33829006	33837038			
21	ENSG00000205726	ENST00000462212	33829006	33837038			
21	ENSG00000205726	ENST00000495656	33829006	33856793			
21	ENSG00000205726	ENST00000475422	33829006	33856793			
21	ENSG00000205726	ENST00000489261	33829006	33856793			
21	ENSG00000205726	ENST00000381284	33858697	33886354			
21	ENSG00000205726	ENST00000420666	33875358	33886377			
21	ENSG00000205726	ENST00000415023	33875360	33886354			
21	ENSG00000205726	ENST00000379960	33750107	33836635			
21	ENSG00000205726	ENST00000381285	33642478	33889305			
21	ENSG00000205726	ENST00000399338	33718810	33817614		XM_017028441	
21	ENSG00000205726	ENST00000399338	33718810	33817614		XM_011529693	
21	ENSG00000185658	ENST00000333229	39184176	39313819	NM_018963	XM_017028373	
21	ENSG00000185658	ENST00000333229	39184176	39313819	NM_018963	XM_011529611	
21	ENSG00000185658	ENST00000333229	39184176	39313819	NM_018963	XM_011529612	
21	ENSG00000185658	ENST00000446924	39187246	39264941			
21	ENSG00000185658	ENST00000342449	39190219	39313570	NM_033656	XM_017028375	
21	ENSG00000185658	ENST00000380800	39193817	39313590			
21	ENSG00000185658	ENST00000491564	39199419	39200496			
21	ENSG00000185658	ENST00000424441	39202366	39229392		XM_011529613	
21	ENSG00000185658	ENST00000424441	39202366	39229392		XM_017028374	
21	ENSG00000185658	ENST00000473813	39209786	39218660			
21	ENSG00000185658	ENST00000445668	39236718	39280213			
21	ENSG00000185658	ENST00000430093	39236718	39280213			
21	ENSG00000185658	ENST00000445245	39236718	39280213			
21	ENSG00000185658	ENST00000455867	39236719	39280213			
21	ENSG00000185658	ENST00000412604	39236719	39280213			
